Play_num,EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,unique_ID,event_gameID_timenum,HOMEDESCRIPTION,PLAYER1_NAME,PLAYER1_TEAM,PCTIMESTRING,PERIOD,VISITORDESCRIPTION,Score,Score_Margin,OT Game,Home_Win,time_decimals,timenum,scoremargin>10,Timeout,home_time_dummy,visitor_time_dummy,Play_after_timeout,PLAYER1_NAME,Shot Type,Makes,Base Points,Points,FT Made,PLAYER1_TEAM,Distance,Block,Steal,Defensive Player,Defensive Player Team,,,,
438,0,4,631,21800004,438-21800004,21800004-132-4,Drummond REBOUND (Off:8 Def:11),Andre Drummond,DET,02:12,4,,94 - 97,3,No,1,0.0917,132,No,0,0,0,,Andre Drummond,,,0,0,,DET,,,,,,,,,
439,6,2,632,21800004,439-21800004,21800004-123-2,MISS Jackson 4' Driving Layup,Reggie Jackson,DET,02:03,4,,94 - 97,3,No,1,0.0854,123,No,0,0,0,,Reggie Jackson,Layup,,0,0,,DET,4,,,,,,,,
440,0,4,633,21800004,440-21800004,21800004-121-4,Drummond REBOUND (Off:9 Def:11),Andre Drummond,DET,02:01,4,,94 - 97,3,No,1,0.084,121,No,0,0,0,,Andre Drummond,,,0,0,,DET,,,,,,,,,
441,5,1,634,21800004,441-21800004,21800004-120-1,Drummond 2' Layup (24 PTS),Andre Drummond,DET,02:00,4,,94 - 99,5,No,1,0.0833,120,No,0,0,0,,Andre Drummond,Layup,,2,2,,DET,2,,,,,,,,
442,6,2,635,21800004,442-21800004,21800004-104-2,Drummond BLOCK (1 BLK),Spencer Dinwiddie,BKN,01:44,4,MISS Dinwiddie 6' Driving Layup,94 - 99,5,No,1,0.0722,104,No,0,0,0,,Spencer Dinwiddie,Layup,,0,0,,BKN,6,,,,,,,,
443,0,4,639,21800004,443-21800004,21800004-104-4,,,,01:44,4,Nets Rebound,94 - 99,5,No,1,0.0722,104,No,0,0,0,,,,,0,0,,,,,,,,,,,
444,1,6,637,21800004,444-21800004,21800004-104-6,Smith P.FOUL (P3.T4) (R.Mott),Ish Smith,DET,01:44,4,,94 - 99,5,No,1,0.0722,104,No,0,0,0,,Ish Smith,,,0,0,,DET,,,,,,,,,
445,6,1,640,21800004,445-21800004,21800004-99-1,,Joe Harris,BKN,01:39,4,Harris 4' Driving Layup (10 PTS) (LeVert 4 AST),96 - 99,3,No,1,0.0688,99,No,0,0,0,,Joe Harris,Layup,,-2,-2,,BKN,4,,,,,,,,
446,6,1,642,21800004,446-21800004,21800004-88-1,Jackson 3' Driving Layup (17 PTS),Reggie Jackson,DET,01:28,4,,96 - 101,5,No,1,0.0611,88,No,0,0,0,,Reggie Jackson,Layup,,2,2,,DET,3,,,,,,,,
447,2,6,643,21800004,447-21800004,21800004-80-6,Smith S.FOUL (P4.PN) (E.Dalen),Ish Smith,DET,01:20,4,,96 - 101,5,No,1,0.0556,80,No,0,0,0,,Ish Smith,,,0,0,,DET,,,,,,,,,
448,11,3,645,21800004,448-21800004,21800004-80-3,,Spencer Dinwiddie,BKN,01:20,4,Dinwiddie Free Throw 1 of 2 (23 PTS),97 - 101,4,No,1,0.0556,80,No,0,0,0,,Spencer Dinwiddie,Free Throw,,-1,-1,,BKN,19,,,,,,,,
449,12,3,646,21800004,449-21800004,21800004-80-3,,Spencer Dinwiddie,BKN,01:20,4,MISS Dinwiddie Free Throw 2 of 2,97 - 101,4,No,1,0.0556,80,No,0,0,0,,Spencer Dinwiddie,Free Throw,,0,0,,BKN,19,,,,,,,,
450,0,4,647,21800004,450-21800004,21800004-76-4,,Jared Dudley,BKN,01:16,4,Dudley REBOUND (Off:2 Def:1),97 - 101,4,No,1,0.0528,76,No,0,0,0,,Jared Dudley,,,0,0,,BKN,,,,,,,,,
451,1,1,648,21800004,451-21800004,21800004-74-1,,Joe Harris,BKN,01:14,4,Harris 28' 3PT Jump Shot (13 PTS) (Dudley 3 AST),100 - 101,1,No,1,0.0514,74,No,0,0,0,,Joe Harris,3 PT Shot,,-3,-3,,BKN,28,,,,,,,,
452,66,2,650,21800004,452-21800004,21800004-52-2,MISS Jackson 10' Jump Bank Shot,Reggie Jackson,DET,00:52,4,,100 - 101,1,No,1,0.0361,52,No,0,0,0,,Reggie Jackson,,,0,0,,DET,10,,,,,,,,
453,0,4,653,21800004,453-21800004,21800004-52-4,PISTONS Rebound,,,00:52,4,,100 - 101,1,No,1,0.0361,52,No,0,0,0,,,,,0,0,,,,,,,,,,,
454,11,5,651,21800004,454-21800004,21800004-52-5,PISTONS Turnover: Shot Clock (T#16),,,00:52,4,,100 - 101,1,No,1,0.0361,52,No,0,0,0,,,,,0,0,,,,,,,,,,,
455,5,2,655,21800004,455-21800004,21800004-37-2,,Jarrett Allen,BKN,00:37,4,MISS Allen 3' Layup,100 - 101,1,No,1,0.0257,37,No,0,0,0,,Jarrett Allen,Layup,,0,0,,BKN,3,,,,,,,,
456,0,4,656,21800004,456-21800004,21800004-34-4,Griffin REBOUND (Off:2 Def:5),Blake Griffin,DET,00:34,4,,100 - 101,1,No,1,0.0236,34,No,0,0,0,,Blake Griffin,,,0,0,,DET,,,,,,,,,
457,47,2,684,21800004,457-21800004,21800004-16-2,MISS Griffin 9' Turnaround Jump Shot,Blake Griffin,DET,00:16,4,LeVert BLOCK (1 BLK),100 - 101,1,No,1,0.0111,16,No,0,0,0,,Blake Griffin,Jump Shot,,0,0,,DET,9,,,,,,,,
458,0,4,686,21800004,458-21800004,21800004-16-4,PISTONS Rebound,,,00:16,4,,100 - 101,1,No,1,0.0111,16,No,0,0,0,,,,,0,0,,,,,,,,,,,
459,1,9,658,21800004,459-21800004,21800004-16-9,PISTONS Timeout: Regular (Full 5 Short 0),,,00:16,4,,100 - 101,1,No,1,0.0111,16,No,1,1,0,,,,,0,0,,,,,,,,,,,
460,1,2,659,21800004,460-21800004,21800004-15-2,MISS Drummond 30' 3PT Jump Shot,Andre Drummond,DET,00:15,4,,100 - 101,1,No,1,0.0104,15,No,0,0,0,3 PT Shot,Andre Drummond,3 PT Shot,,0,0,,DET,30,,,,,,,,
461,0,4,661,21800004,461-21800004,21800004-15-4,PISTONS Rebound,,,00:15,4,,100 - 101,1,No,1,0.0104,15,No,0,0,0,,,,,0,0,,,,,,,,,,,
462,11,5,660,21800004,462-21800004,21800004-15-5,PISTONS Turnover: Shot Clock (T#17),,,00:15,4,,100 - 101,1,No,1,0.0104,15,No,0,0,0,,,,,0,0,,,,,,,,,,,
463,1,9,662,21800004,463-21800004,21800004-15-9,,,,00:15,4,Nets Timeout: Regular (Reg.6 Short 0),100 - 101,1,No,1,0.0104,15,No,1,0,1,,,,,0,0,,,,,,,,,,,
464,0,8,663,21800004,464-21800004,21800004-15-8,SUB: Robinson III FOR Smith,Ish Smith,DET,00:15,4,,100 - 101,1,No,1,0.0104,15,No,0,0,0,,Ish Smith,,,0,0,,DET,,,,,,,,,
465,0,8,664,21800004,465-21800004,21800004-15-8,,Jarrett Allen,BKN,00:15,4,SUB: Graham FOR Allen,100 - 101,1,No,1,0.0104,15,No,0,0,0,,Jarrett Allen,,,0,0,,BKN,,,,,,,,,
466,40,5,667,21800004,466-21800004,21800004-8-5,,Caris LeVert,BKN,00:08,4,LeVert Out of Bounds Lost Ball Turnover (P3.T19),100 - 101,1,No,1,0.0056,8,No,0,0,0,Turnover,Caris LeVert,,,0,0,,BKN,,,,,,,,,
467,1,9,668,21800004,467-21800004,21800004-7-9,PISTONS Timeout: Regular (Full 6 Short 0),,,00:07,4,,100 - 101,1,No,1,0.0049,7,No,1,1,0,,,,,0,0,,,,,,,,,,,
468,0,8,669,21800004,468-21800004,21800004-7-8,SUB: Smith FOR Drummond,Andre Drummond,DET,00:07,4,,100 - 101,1,No,1,0.0049,7,No,0,0,0,,Andre Drummond,,,0,0,,DET,,,,,,,,,
469,1,6,671,21800004,469-21800004,21800004-6-6,,Spencer Dinwiddie,BKN,00:06,4,Dinwiddie P.FOUL (P1.T2) (R.Mott),100 - 101,1,No,1,0.0042,6,No,0,0,0,,Spencer Dinwiddie,,,0,0,,BKN,,,,,,,,,
470,1,6,673,21800004,470-21800004,21800004-6-6,,Jared Dudley,BKN,00:06,4,Dudley P.FOUL (P5.PN) (R.Mott),100 - 101,1,No,1,0.0042,6,No,0,0,0,,Jared Dudley,,,0,0,,BKN,,,,,,,,,
471,11,3,675,21800004,471-21800004,21800004-6-3,Jackson Free Throw 1 of 2 (18 PTS),Reggie Jackson,DET,00:06,4,,100 - 102,2,No,1,0.0042,6,No,0,0,0,Free Throw,Reggie Jackson,Free Throw,,1,#VALUE!,,DET,19,,,,,,,,
472,0,8,676,21800004,472-21800004,21800004-6-8,,Jared Dudley,BKN,00:06,4,SUB: Allen FOR Dudley,100 - 102,2,No,1,0.0042,6,No,0,0,0,,Jared Dudley,,,0,0,,BKN,,,,,,,,,
473,12,3,678,21800004,473-21800004,21800004-6-3,Jackson Free Throw 2 of 2 (19 PTS),Reggie Jackson,DET,00:06,4,,100 - 103,3,No,1,0.0042,6,No,0,0,0,,Reggie Jackson,Free Throw,,1,1,,DET,19,,,,,,,,
474,0,8,679,21800004,474-21800004,21800004-6-8,,Jarrett Allen,BKN,00:06,4,SUB: Dudley FOR Allen,100 - 103,3,No,1,0.0042,6,No,0,0,0,,Jarrett Allen,,,0,0,,BKN,,,,,,,,,
475,1,2,681,21800004,475-21800004,21800004-3-2,,Joe Harris,BKN,00:03,4,MISS Harris 27' 3PT Jump Shot,100 - 103,3,No,1,0.0021,3,No,0,0,0,,Joe Harris,3 PT Shot,,0,0,,BKN,27,,,,,,,,
476,0,4,682,21800004,476-21800004,21800004-3-4,Griffin REBOUND (Off:2 Def:6),Blake Griffin,DET,00:03,4,,100 - 103,3,No,1,0.0021,3,No,0,0,0,,Blake Griffin,,,0,0,,DET,,,,,,,,,
477,0,13,683,21800004,477-21800004,21800004-0-13,,,,00:00,4,,100 - 103,3,No,1,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
467,101,2,651,21800010,467-21800010,21800010-162-2,MISS DeRozan 4' Driving Floating Jump Shot,DeMar DeRozan,SAS,02:42,4,,98 - 102,4,No,1,0.1125,162,No,0,0,0,,DeMar DeRozan,Jump Shot,,0,0,,SAS,4,,,,,,,,
468,0,4,654,21800010,468-21800010,21800010-162-4,Aldridge REBOUND (Off:7 Def:10),LaMarcus Aldridge,SAS,02:42,4,,98 - 102,4,No,1,0.1125,162,No,0,0,0,,LaMarcus Aldridge,,,0,0,,SAS,,,,,,,,,
469,72,1,663,21800010,469-21800010,21800010-161-1,Aldridge 2' Putback Layup (19 PTS),LaMarcus Aldridge,SAS,02:41,4,,98 - 104,6,No,1,0.1118,161,No,0,0,0,,LaMarcus Aldridge,Layup,,2,2,,SAS,2,,,,,,,,
470,1,5,652,21800010,470-21800010,21800010-148-5,Forbes STEAL (2 STL),Jeff Teague,MIN,02:28,4,Teague Bad Pass Turnover (P2.T11),98 - 104,6,No,1,0.1028,148,No,0,0,0,,Jeff Teague,,,0,0,,MIN,,,,,,,,,
471,1,2,655,21800010,471-21800010,21800010-134-2,MISS DeRozan 25' 3PT Jump Shot,DeMar DeRozan,SAS,02:14,4,,98 - 104,6,No,1,0.0931,134,No,0,0,0,,DeMar DeRozan,3 PT Shot,,0,0,,SAS,25,,,,,,,,
472,0,4,656,21800010,472-21800010,21800010-129-4,,Taj Gibson,MIN,02:09,4,Gibson REBOUND (Off:2 Def:8),98 - 104,6,No,1,0.0896,129,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
473,1,1,657,21800010,473-21800010,21800010-123-1,,Jeff Teague,MIN,02:03,4,Teague 25' 3PT Jump Shot (27 PTS) (Butler 2 AST),101 - 104,3,No,1,0.0854,123,No,0,0,0,,Jeff Teague,3 PT Shot,,-3,-3,,MIN,25,,,,,,,,
474,6,2,659,21800010,474-21800010,21800010-99-2,MISS Forbes 3' Driving Layup,Bryn Forbes,SAS,01:39,4,,101 - 104,3,No,1,0.0688,99,No,0,0,0,,Bryn Forbes,Layup,,0,0,,SAS,3,,,,,,,,
475,0,4,660,21800010,475-21800010,21800010-99-4,Aldridge REBOUND (Off:8 Def:10),LaMarcus Aldridge,SAS,01:39,4,,101 - 104,3,No,1,0.0688,99,No,0,0,0,,LaMarcus Aldridge,,,0,0,,SAS,,,,,,,,,
476,2,6,661,21800010,476-21800010,21800010-99-6,,Taj Gibson,MIN,01:39,4,Gibson S.FOUL (P5.PN) (T.Maddox),101 - 104,3,No,1,0.0688,99,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
477,11,3,664,21800010,477-21800010,21800010-99-3,Aldridge Free Throw 1 of 2 (20 PTS),LaMarcus Aldridge,SAS,01:39,4,,101 - 105,4,No,1,0.0688,99,No,0,0,0,,LaMarcus Aldridge,Free Throw,,1,1,,SAS,19,,,,,,,,
478,12,3,665,21800010,478-21800010,21800010-99-3,Aldridge Free Throw 2 of 2 (21 PTS),LaMarcus Aldridge,SAS,01:39,4,,101 - 106,5,No,1,0.0688,99,No,0,0,0,,LaMarcus Aldridge,Free Throw,,1,1,,SAS,19,,,,,,,,
479,1,9,666,21800010,479-21800010,21800010-99-9,,,,01:39,4,Timberwolves Timeout: Regular (Reg.6 Short 0),101 - 106,5,No,1,0.0688,99,No,1,0,1,,,,,0,0,,,,,,,,,,,
480,78,1,667,21800010,480-21800010,21800010-93-1,,Andrew Wiggins,MIN,01:33,4,Wiggins 5' Floating Jump Shot (20 PTS) (Butler 3 AST),103 - 106,3,No,1,0.0646,93,No,0,0,0,Jump Shot,Andrew Wiggins,Jump Shot,,-2,-2,,MIN,5,,,,,,,,
481,99,1,669,21800010,481-21800010,21800010-83-1,DeRozan 2' Cutting Finger Roll Layup Shot (24 PTS) (Bertans 2 AST),DeMar DeRozan,SAS,01:23,4,,103 - 108,5,No,1,0.0576,83,No,0,0,0,,DeMar DeRozan,Layup,,2,2,,SAS,2,,,,,,,,
482,108,1,671,21800010,482-21800010,21800010-76-1,,Taj Gibson,MIN,01:16,4,Gibson  Cutting Dunk Shot (6 PTS) (Teague 4 AST),105 - 108,3,No,1,0.0528,76,No,0,0,0,,Taj Gibson,Dunk,,-2,-2,,MIN,1,,,,,,,,
483,47,2,673,21800010,483-21800010,21800010-62-2,MISS Aldridge 11' Turnaround Jump Shot,LaMarcus Aldridge,SAS,01:02,4,,105 - 108,3,No,1,0.0431,62,No,0,0,0,,LaMarcus Aldridge,Jump Shot,,0,0,,SAS,11,,,,,,,,
484,0,4,674,21800010,484-21800010,21800010-62-4,SPURS Rebound,,,01:02,4,,105 - 108,3,No,1,0.0431,62,No,0,0,0,,,,,0,0,,,,,,,,,,,
485,1,18,676,21800010,485-21800010,21800010-62-18,,Alan Henderson,,01:02,4,,105 - 108,3,No,1,0.0431,62,No,0,0,0,,Alan Henderson,,,0,0,,,,,,,,,,,
486,47,2,677,21800010,486-21800010,21800010-51-2,MISS Aldridge 13' Turnaround Jump Shot,LaMarcus Aldridge,SAS,00:51,4,,105 - 108,3,No,1,0.0354,51,No,0,0,0,,LaMarcus Aldridge,Jump Shot,,0,0,,SAS,13,,,,,,,,
487,0,4,678,21800010,487-21800010,21800010-49-4,,Taj Gibson,MIN,00:49,4,Gibson REBOUND (Off:2 Def:9),105 - 108,3,No,1,0.034,49,No,0,0,0,,Taj Gibson,,,0,0,,MIN,,,,,,,,,
488,79,1,679,21800010,488-21800010,21800010-42-1,,Jimmy Butler,MIN,00:42,4,Butler 24' 3PT Pullup Jump Shot (23 PTS) (Rose 2 AST),108 - 108,0,No,1,0.0292,42,No,0,0,0,,Jimmy Butler,3 PT Shot,,-3,-3,,MIN,24,,,,,,,,
489,66,1,681,21800010,489-21800010,21800010-32-1,DeRozan 12' Jump Bank Shot (26 PTS),DeMar DeRozan,SAS,00:32,4,,108 - 110,2,No,1,0.0222,32,No,0,0,0,,DeMar DeRozan,,,2,2,,SAS,12,,,,,,,,
490,1,9,682,21800010,490-21800010,21800010-32-9,,,,00:32,4,Timberwolves Timeout: Regular (Reg.7 Short 0),108 - 110,2,No,1,0.0222,32,No,1,0,1,,,,,0,0,,,,,,,,,,,
491,6,2,683,21800010,491-21800010,21800010-16-2,,Derrick Rose,MIN,00:16,4,MISS Rose 3' Driving Layup,108 - 110,2,No,1,0.0111,16,No,0,0,0,Layup,Derrick Rose,Layup,,0,0,,MIN,3,,,,,,,,
492,0,4,684,21800010,492-21800010,21800010-13-4,Bertans REBOUND (Off:0 Def:1),Davis Bertans,SAS,00:13,4,,108 - 110,2,No,1,0.009,13,No,0,0,0,,Davis Bertans,,,0,0,,SAS,,,,,,,,,
493,1,6,685,21800010,493-21800010,21800010-7-6,,Jimmy Butler,MIN,00:07,4,Butler P.FOUL (P2.PN) (M.Ervin),108 - 110,2,No,1,0.0049,7,No,0,0,0,,Jimmy Butler,,,0,0,,MIN,,,,,,,,,
494,11,3,687,21800010,494-21800010,21800010-7-3,DeRozan Free Throw 1 of 2 (27 PTS),DeMar DeRozan,SAS,00:07,4,,108 - 111,3,No,1,0.0049,7,No,0,0,0,,DeMar DeRozan,Free Throw,,1,1,,SAS,19,,,,,,,,
495,12,3,688,21800010,495-21800010,21800010-7-3,DeRozan Free Throw 2 of 2 (28 PTS),DeMar DeRozan,SAS,00:07,4,,108 - 112,4,No,1,0.0049,7,No,0,0,0,,DeMar DeRozan,Free Throw,,1,1,,SAS,19,,,,,,,,
496,79,2,689,21800010,496-21800010,21800010-2-2,,Andrew Wiggins,MIN,00:02,4,MISS Wiggins 26' 3PT Pullup Jump Shot,108 - 112,4,No,1,0.0014,2,No,0,0,0,,Andrew Wiggins,3 PT Shot,,0,0,,MIN,26,,,,,,,,
497,0,4,690,21800010,497-21800010,21800010-0-4,Aldridge REBOUND (Off:8 Def:11),LaMarcus Aldridge,SAS,00:00,4,,108 - 112,4,No,1,0,0,No,0,0,0,,LaMarcus Aldridge,,,0,0,,SAS,,,,,,,,,
498,0,13,691,21800010,498-21800010,21800010-0-13,,,,00:00,4,,108 - 112,4,No,1,0,0,No,0,0,0,,,,,0,0,,,,,,,,,,,
424,79,1,602,21800011,424-21800011,21800011-175-1,Hield 14' Pullup Jump Shot (15 PTS),Buddy Hield,SAC,02:55,4,,114 - 108,-6,No,0,0.1215,175,No,0,0,0,,Buddy Hield,Jump Shot,,0,0,,SAC,14,,,,,,,,
425,1,2,603,21800011,425-21800011,21800011-158-2,,Donovan Mitchell,UTA,02:38,4,MISS Mitchell 25' 3PT Jump Shot,114 - 108,-6,No,0,0.1097,158,No,0,0,0,,Donovan Mitchell,3 PT Shot,,0,0,,UTA,25,,,,,,,,
426,0,4,604,21800011,426-21800011,21800011-153-4,Jackson REBOUND (Off:0 Def:1),Justin Jackson,SAC,02:33,4,,114 - 108,-6,No,0,0.1063,153,No,0,0,0,,Justin Jackson,,,0,0,,SAC,,,,,,,,,
427,1,5,605,21800011,427-21800011,21800011-145-5,Fox Bad Pass Turnover (P3.T9),De'Aaron Fox,SAC,02:25,4,Mitchell STEAL (2 STL),114 - 108,-6,No,0,0.1007,145,No,0,0,0,,De'Aaron Fox,,,0,0,,SAC,,,,,,,,,
428,41,2,607,21800011,428-21800011,21800011-142-2,Hield BLOCK (1 BLK),Dante Exum,UTA,02:22,4,MISS Exum 3' Running Layup,114 - 108,-6,No,0,0.0986,142,No,0,0,0,,Dante Exum,Layup,,0,0,,UTA,3,,,,,,,,
429,0,4,609,21800011,429-21800011,21800011-142-4,,,,02:22,4,Jazz Rebound,114 - 108,-6,No,0,0.0986,142,No,0,0,0,,,,,0,0,,,,,,,,,,,
430,2,6,611,21800011,430-21800011,21800011-137-6,Cauley-Stein S.FOUL (P1.T2) (C.Washington),Willie Cauley-Stein,SAC,02:17,4,,114 - 108,-6,No,0,0.0951,137,No,0,0,0,,Willie Cauley-Stein,,,0,0,,SAC,,,,,,,,,
431,11,3,613,21800011,431-21800011,21800011-137-3,,Rudy Gobert,UTA,02:17,4,Gobert Free Throw 1 of 2 (18 PTS),115 - 108,-7,No,0,0.0951,137,No,0,0,0,,Rudy Gobert,Free Throw,,-1,-1,,UTA,19,,,,,,,,
432,12,3,614,21800011,432-21800011,21800011-137-3,,Rudy Gobert,UTA,02:17,4,Gobert Free Throw 2 of 2 (19 PTS),116 - 108,-8,No,0,0.0951,137,No,0,0,0,,Rudy Gobert,Free Throw,,-1,-1,,UTA,19,,,,,,,,
433,79,1,615,21800011,433-21800011,21800011-125-1,Hield 12' Pullup Jump Shot (17 PTS) (Ferrell 1 AST),Buddy Hield,SAC,02:05,4,,116 - 110,-6,No,0,0.0868,125,No,0,0,0,,Buddy Hield,Jump Shot,,2,2,,SAC,12,,,,,,,,
434,2,6,619,21800011,434-21800011,21800011-106-6,Cauley-Stein S.FOUL (P2.T3) (M.Davis),Willie Cauley-Stein,SAC,01:46,4,,116 - 110,-6,No,0,0.0736,106,No,0,0,0,,Willie Cauley-Stein,,,0,0,,SAC,,,,,,,,,
435,11,3,621,21800011,435-21800011,21800011-106-3,,Donovan Mitchell,UTA,01:46,4,Mitchell Free Throw 1 of 2 (22 PTS),117 - 110,-7,No,0,0.0736,106,No,0,0,0,,Donovan Mitchell,Free Throw,,-1,-1,,UTA,19,,,,,,,,
436,12,3,622,21800011,436-21800011,21800011-106-3,,Donovan Mitchell,UTA,01:46,4,MISS Mitchell Free Throw 2 of 2,117 - 110,-7,No,0,0.0736,106,No,0,0,0,,Donovan Mitchell,Free Throw,,0,0,,UTA,19,,,,,,,,
437,0,4,623,21800011,437-21800011,21800011-106-4,KINGS Rebound,,,01:46,4,,117 - 110,-7,No,0,0.0736,106,No,0,0,0,,,,,0,0,,,,,,,,,,,
438,3,6,624,21800011,438-21800011,21800011-105-6,,Rudy Gobert,UTA,01:45,4,Gobert L.B.FOUL (P2.T3) (C.Washington),117 - 110,-7,No,0,0.0729,105,No,0,0,0,,Rudy Gobert,,,0,0,,UTA,,,,,,,,,
439,1,2,626,21800011,439-21800011,21800011-96-2,MISS Hield 15' Jump Shot,Buddy Hield,SAC,01:36,4,,117 - 110,-7,No,0,0.0667,96,No,0,0,0,,Buddy Hield,Jump Shot,,0,0,,SAC,15,,,,,,,,
440,0,4,627,21800011,440-21800011,21800011-95-4,,,,01:35,4,Jazz Rebound,117 - 110,-7,No,0,0.066,95,No,0,0,0,,,,,0,0,,,,,,,,,,,
441,3,6,628,21800011,441-21800011,21800011-95-6,Hield L.B.FOUL (P5.PN) (C.Washington),Buddy Hield,SAC,01:35,4,,117 - 110,-7,No,0,0.066,95,No,0,0,0,,Buddy Hield,,,0,0,,SAC,,,,,,,,,
442,11,3,630,21800011,442-21800011,21800011-95-3,,Jae Crowder,UTA,01:35,4,Crowder Free Throw 1 of 2 (12 PTS),118 - 110,-8,No,0,0.066,95,No,0,0,0,,Jae Crowder,Free Throw,,-1,-1,,UTA,19,,,,,,,,
443,12,3,631,21800011,443-21800011,21800011-95-3,,Jae Crowder,UTA,01:35,4,Crowder Free Throw 2 of 2 (13 PTS),119 - 110,-9,No,0,0.066,95,No,0,0,0,,Jae Crowder,Free Throw,,-1,-1,,UTA,19,,,,,,,,
444,78,1,632,21800011,444-21800011,21800011-87-1,Hield 12' Floating Jump Shot (19 PTS),Buddy Hield,SAC,01:27,4,,119 - 112,-7,No,0,0.0604,87,No,0,0,0,,Buddy Hield,Jump Shot,,2,2,,SAC,12,,,,,,,,
445,0,8,633,21800011,445-21800011,21800011-74-8,SUB: Shumpert FOR Hield,Buddy Hield,SAC,01:14,4,,119 - 112,-7,No,0,0.0514,74,No,0,0,0,,Buddy Hield,,,0,0,,SAC,,,,,,,,,
446,0,8,634,21800011,446-21800011,21800011-74-8,SUB: Giles III FOR Ferrell,Yogi Ferrell,SAC,01:14,4,,119 - 112,-7,No,0,0.0514,74,No,0,0,0,,Yogi Ferrell,,,0,0,,SAC,,,,,,,,,
447,0,10,637,21800011,447-21800011,21800011-72-10,Jump Ball Cauley-Stein vs. Ingles: Tip to Fox,Willie Cauley-Stein,SAC,01:12,4,,119 - 112,-7,No,0,0.05,72,No,0,0,0,,Willie Cauley-Stein,,,0,0,,SAC,,,,,,,,,
448,2,5,690,21800011,448-21800011,21800011-71-5,Cauley-Stein STEAL (1 STL),Joe Ingles,UTA,01:11,4,Ingles Lost Ball Turnover (P5.T17),119 - 112,-7,No,0,0.0493,71,No,0,0,0,,Joe Ingles,,,0,0,,UTA,,,,,,,,,
449,1,9,640,21800011,449-21800011,21800011-71-9,KINGS Timeout: Regular (Full 6 Short 0),,,01:11,4,,119 - 112,-7,No,0,0.0493,71,No,1,1,0,,,,,0,0,,,,,,,,,,,
450,0,8,641,21800011,450-21800011,21800011-71-8,SUB: Ferrell FOR Shumpert,Iman Shumpert,SAC,01:11,4,,119 - 112,-7,No,0,0.0493,71,No,0,0,0,,Iman Shumpert,,,0,0,,SAC,,,,,,,,,
451,0,8,642,21800011,451-21800011,21800011-71-8,SUB: Hield FOR Giles III,Harry Giles III,SAC,01:11,4,,119 - 112,-7,No,0,0.0493,71,No,0,0,0,,Harry Giles III,,,0,0,,SAC,,,,,,,,,
452,63,2,645,21800011,452-21800011,21800011-61-2,MISS Hield 25' 3PT Fadeaway Jumper,Buddy Hield,SAC,01:01,4,,119 - 112,-7,No,0,0.0424,61,No,0,0,0,3 PT Shot,Buddy Hield,3 PT Shot,,0,0,,SAC,25,,,,,,,,
453,0,4,646,21800011,453-21800011,21800011-60-4,,,,01:00,4,Jazz Rebound,119 - 112,-7,No,0,0.0417,60,No,0,0,0,,,,,0,0,,,,,,,,,,,
454,79,2,648,21800011,454-21800011,21800011-42-2,,Donovan Mitchell,UTA,00:42,4,MISS Mitchell 11' Pullup Jump Shot,119 - 112,-7,No,0,0.0292,42,No,0,0,0,,Donovan Mitchell,Jump Shot,,0,0,,UTA,11,,,,,,,,
455,0,4,649,21800011,455-21800011,21800011-39-4,Jackson REBOUND (Off:0 Def:2),Justin Jackson,SAC,00:39,4,,119 - 112,-7,No,0,0.0271,39,No,0,0,0,,Justin Jackson,,,0,0,,SAC,,,,,,,,,
456,2,6,650,21800011,456-21800011,21800011-36-6,,Rudy Gobert,UTA,00:36,4,Gobert S.FOUL (P3.PN) (C.Washington),119 - 112,-7,No,0,0.025,36,No,0,0,0,,Rudy Gobert,,,0,0,,UTA,,,,,,,,,
457,11,3,652,21800011,457-21800011,21800011-36-3,Fox Free Throw 1 of 2 (20 PTS),De'Aaron Fox,SAC,00:36,4,,119 - 113,-6,No,0,0.025,36,No,0,0,0,,De'Aaron Fox,Free Throw,,1,1,,SAC,19,,,,,,,,
458,12,3,653,21800011,458-21800011,21800011-36-3,Fox Free Throw 2 of 2 (21 PTS),De'Aaron Fox,SAC,00:36,4,,119 - 114,-5,No,0,0.025,36,No,0,0,0,,De'Aaron Fox,Free Throw,,1,1,,SAC,19,,,,,,,,
459,1,6,654,21800011,459-21800011,21800011-29-6,Fox P.FOUL (P4.PN) (C.Washington),De'Aaron Fox,SAC,00:29,4,,119 - 114,-5,No,0,0.0201,29,No,0,0,0,,De'Aaron Fox,,,0,0,,SAC,,,,,,,,,
460,11,3,657,21800011,460-21800011,21800011-29-3,,Dante Exum,UTA,00:29,4,MISS Exum Free Throw 1 of 2,119 - 114,-5,No,0,0.0201,29,No,0,0,0,,Dante Exum,Free Throw,,0,0,,UTA,19,,,,,,,,
461,1,4,658,21800011,461-21800011,21800011-29-4,,,,00:29,4,Jazz Rebound,119 - 114,-5,No,0,0.0201,29,No,0,0,0,,,,,0,0,,,,,,,,,,,
